gene_names_tpm	mm_24	mm_9	mm_24_rep1	mm_9_rep1	mm_24_rep2	mm_9_rep2	mm_9_rep3
ENSMUSG00000033554	Dph5	0.0243948619337039	-0.309107374008913	-0.720162653930641	-0.649398656323415	-0.422667374983458	-0.395237866755383	1.33091286365327
ENSMUSG00000033557	Fam20b	2.56903434446567	3.12105188244367	3.33782724509463	3.49033804837843	2.84769651419131	3.53980276090045	3.69778816193613
ENSMUSG00000033565	Rbfox2	2.09293435428776	1.47452897500036	1.45280151927445	2.98369502152561	1.43284772767084	0.914898179888389	2.2353539324911
ENSMUSG00000033569	Adgrb3	-0.230739429188488	-1.96094585351874	-1.44963909288503	-0.764280291492981	-2.60914745003256	-3.32192809488736	0.193663261264827
ENSMUSG00000033576	Apol6	1.85251188173222	2.86293931565525	3.8569567161126	2.68972541953482	3.70934732767147	2.86225141368484	3.26153322224042
ENSMUSG00000033577	Myo6	0.856564269686872	-1.34905166978026	-0.175637828239775	1.07211952403028	-1.19250988314188	0.816614450823365	0.776947875772114
ENSMUSG00000033585	Ndn	0.0397967584806096	0.0949129978628877	-1.0957494497344	1.16464213013531	-1.12921629384229	-0.377839916567953	-0.384331347347886
ENSMUSG00000033590	Myo5c	0.511784780054315	0.703998117037584	0.663927500702597	0.973444497312483	0.363461549733937	-0.0904818617022203	-0.0824597839903331
ENSMUSG00000033594	Spata2l	-0.921704422879711	-0.253193662601857	-0.752954774474599	-0.369177064776753	-0.932072222429763	-0.697333515631722	-0.356753333350895
ENSMUSG00000033596	Rfwd3	0.171862681747581	-0.0993955328393809	0.0346622617773686	0.800863877380956	0.179951753358835	-0.0999103076509556	0.905494930817451
ENSMUSG00000033610	Pank1	0.734990058302136	1.01560603862893	1.26240910249056	0.831714320923688	0.360614865095995	1.58078514648345	2.16973679761386
ENSMUSG00000033629	Hacd3	1.35243594439516	1.61809907867212	1.85714697586412	1.68762152782077	1.24902779415368	2.00468942471767	1.95122259905056
ENSMUSG00000033632	AW554918	0.581739770355123	0.325259755904122	0.567424731267505	0.512800310200785	-1.06694410527029	0.197048849004546	0.138549753974685
ENSMUSG00000033653	Vps8	0.593105132680686	0.550509656081012	-0.152477657857813	0.857366375634311	0.0698836090030562	1.0982881649279	0.225219393063388
ENSMUSG00000033671	Cep350	1.34480009720924	0.787317947097894	1.58270580430422	1.64465372194316	2.06989391754372	1.22047607453098	0.821861210573979
ENSMUSG00000033684	Qsox1	1.11570647673808	0.269049907960002	1.40818141687405	1.89253363679861	1.06349534915438	0.641953810242346	2.00416697182384
ENSMUSG00000033685	Ucp2	1.91305330327108	1.53028403351521	1.31790834533307	4.04033566732246	1.7426900889123	1.15373854909981	2.54479891701095
ENSMUSG00000033701	Acbd6	1.48436863456794	0.241823102930305	0.194786791264709	0.903238844784852	-1.14046292766964	1.02035213695205	-0.102940842531714
ENSMUSG00000033703	Fcsk	-0.864202487776609	-0.445953458007075	-0.602457677558198	-0.0244211691477616	-0.135714393310239	-0.567551504090241	-0.671905749745049
ENSMUSG00000033705	Stard9	-0.85954852304634	-1.04411886137146	-0.420939598599403	-0.530876718267579	-0.517707222743808	-0.540656519606542	-0.423975212005594
ENSMUSG00000033706	Smyd5	0.623137372172602	0.998928401051781	1.15447303587825	1.33404647716028	0.752674100185203	1.1439314716808	1.89343871234872
ENSMUSG00000033712	Ccar2	0.8299079969413	1.3316564953431	1.2247089714173	1.67944767017147	1.45024631056645	1.3050109337183	1.72696153314586
ENSMUSG00000033713	Foxn3	5.00740426436877	4.95886503452366	4.85367564467715	5.31621103145754	5.42864474711781	5.23243274691346	5.29646779620653
ENSMUSG00000033721	Vav3	-0.648412374466293	-3.32192809488736	-1.51005020774615	-1.40870356555679	0.825056159715438	-3.32192809488736	-0.165840567872379
ENSMUSG00000033728	Lrrc14	1.40896071125303	1.79671485925554	1.56938317744465	2.0887132007259	2.02616867574189	1.84505883395684	2.22887778207457
ENSMUSG00000033732	Sf3b3	1.76210214367342	1.60016506867244	1.56147327040191	2.46621989762409	1.43043836718543	1.64569796999619	2.09837104488052
ENSMUSG00000033735	Spr	3.29410106454902	3.73049638567357	3.33057933760014	3.94492402136451	3.93858540467226	4.01885125635028	4.08356016917601
ENSMUSG00000033739	Fkbpl	0.42556994653098	1.52042174562613	0.937930391525421	1.67003403193938	0.363802415971796	0.332659819137675	1.34479328117688
ENSMUSG00000033751	Gadd45gip1	1.90248693183224	2.71838245121561	3.11968933637622	2.6817283317827	2.71186797679092	2.90685231559225	2.83208228383665
ENSMUSG00000033760	Rbm4b	2.11382416296345	1.45267028212036	1.46384423193609	1.03771957287206	1.25687298215578	1.76669352876499	1.77672726616599
ENSMUSG00000033763	Mtss2	3.30018465334708	2.79008430051896	2.61927613002672	2.24527416079154	3.20784757154095	2.3797038508769	2.0486247122186
ENSMUSG00000033767	Tmem131l	0.0936426521529663	-0.419265977460886	0.194707378489349	0.492310582533554	0.411869833367593	0.0419284149820831	0.859952060902425
ENSMUSG00000033769	Exoc6b	1.22604852036717	1.49880996309764	0.761418046264422	1.59974196938154	0.553297583746872	1.65301276749484	1.21362226197683
ENSMUSG00000033773	Rpap2	-0.916681774187662	-0.137570033524382	-1.28480596802883	0.711098386351124	-0.19693171009103	0.127069296933534	0.891263631825076
ENSMUSG00000033781	Asb13	1.74899141187609	1.87951130297569	2.00296781507403	2.25106613482576	1.59306831144363	2.20700260280982	2.49731855982091
ENSMUSG00000033788	Dysf	1.45034714876717	1.23513270634723	1.84204957772613	2.58616568742399	1.19423774534499	1.17940021646145	2.61236948541357
ENSMUSG00000033790	Tubgcp5	1.54299295592541	1.042902738766	0.955343308793503	0.997728853975668	1.31367250131234	0.898264859376859	0.939770448350209
ENSMUSG00000033792	Atp7a	-0.340038918134856	0.103074588560401	-0.0474651413888573	0.4890609292244	0.0395006017879199	-0.266895603545435	0.119579287765615
ENSMUSG00000033793	Atp6v1h	2.23197945971488	2.33611025407129	2.08553343217378	2.69800283588562	1.94605632206772	1.85666386021229	2.45039123026914
ENSMUSG00000033799	Tasor2	-0.518599783988526	0.0874818507538749	0.0618522178374305	-0.174255069725324	-1.29073407119226	-0.76658064648681	0.724590030863892
ENSMUSG00000033808	Tmem87a	-2.19112898404917	-0.683861210470582	-1.74965928261091	0.887140760773439	-2.61289337272389	-2.50566427129095	-1.38255104833957
ENSMUSG00000033809	Alg3	0.595951389812526	1.84407988656582	1.57071355930243	2.24530793596306	1.28522405351999	1.99533761881285	1.68472988454712
ENSMUSG00000033813	Tcea1	-0.400670779059577	-0.312665136048324	-1.47758261774469	0.0892581336733643	-3.32192809488736	-1.72569420115124	0.0735241248739658
ENSMUSG00000033819	Ppp1r16a	1.98955540281754	1.90926620007504	1.81279186860198	2.9087060944057	1.60238893898018	2.31269653615317	2.65663182422051
ENSMUSG00000033825	Tpsb2	-0.111949216085239	2.43176174056837	0.985872714169258	1.65354893676565	-1.39974547290423	1.95142441937323	1.30539916480953
ENSMUSG00000033826	Dnah8	-0.133584144885975	-3.15433894337523	-3.05554331638424	-1.02503023718728	-2.89508369454565	-3.2415842433143	-0.597474270043943
ENSMUSG00000033845	Mrpl15	3.78220095288364	4.58807764067096	4.61168685346758	4.80253022009688	4.26664556189154	4.74094121028567	4.88626143311118
ENSMUSG00000033849	B3galt2	-2.32256302039921	-2.59086653152198	-2.50836236221774	-1.2023660704106	-2.70858504188354	-2.30225464326646	-1.36805200525795
ENSMUSG00000033857	Engase	-0.941844236171346	-0.0901101795438453	1.11622500547744	1.34465184123829	0.168693376105842	0.867452915313357	0.282571465308548
ENSMUSG00000033862	Cdk10	0.587289133429221	1.42688947413173	0.90878985517123	2.21575127306358	1.28604307700801	1.46465310817156	1.20796904391289
ENSMUSG00000033863	Klf9	4.1314679102547	4.16830041396046	4.63072201651493	4.81863616489908	4.30338053654853	4.25401520123871	4.60039988520374
ENSMUSG00000033871	Ppargc1b	0.755983961095706	0.846545466667528	0.905186054745142	0.338381054834653	1.44078055227658	0.820384857329545	0.231071075006522
ENSMUSG00000033883	Zfp267	-1.1391754215293	-1.31428047633575	-1.66026057235048	-0.571315159033232	-1.03351637397863	-1.47925090334983	-1.19890758106715
ENSMUSG00000033885	Pxk	1.82951796566471	2.11689934650136	2.67822969125396	2.40697985942857	1.91685800056023	2.4294368044964	2.45876415222516
ENSMUSG00000033902	Mapkbp1	0.549039224756542	-0.676184940403646	-0.647869754612578	-0.108537260753475	0.150564875467062	-0.521607977261453	-0.416361538915424
ENSMUSG00000033904	Ccp110	-0.730207992036121	-0.474428202226026	-0.890339899328842	-0.446482209697849	-0.68986233628404	-1.64957969870329	-0.527025693448014
ENSMUSG00000033909	Usp36	1.58449884021591	1.75682817070583	1.80201284293174	1.84149455576814	1.64421577997706	1.28023894389824	1.60728012188597
ENSMUSG00000033910	Gucy1a1	0.235000322126747	0.762787617375001	0.87313282593927	1.13420779441564	1.10796098479599	0.667697785319243	2.30036303098413
ENSMUSG00000033916	Chmp2a	4.41250955507619	4.72352071889921	4.66796919555027	4.69253689141517	4.72156400349498	4.63558260400619	4.29114100229595
ENSMUSG00000033918	Parl	0.987018104711829	-0.0297205936714937	-0.273597732506439	1.65626753479429	0.77339465489217	0.887274141965332	2.77599657174289
ENSMUSG00000033931	Rbm34	0.0810641527618738	-0.5397292392475	0.370308263807915	0.461102078953848	-0.487409008540496	0.235192765552563	-0.14827614038988
ENSMUSG00000033933	Vhl	1.10885226675365	0.68443815691	0.255052294991522	1.38693617689701	0.216610068742442	0.576089627372832	1.67466899566793
ENSMUSG00000033938	Ndufb7	6.2587175642635	7.30114889122726	7.44084650777958	7.44617910485867	7.01435604066072	7.48103550099173	7.40188200845917
ENSMUSG00000033940	Brk1	3.86415830594404	3.85125021988671	4.1091695526604	4.48976313791135	4.09607357514365	4.25316068849798	4.29899116731603
ENSMUSG00000033943	Mga	1.42168811892599	-1.39631597803493	0.90260694011794	1.12890374439907	1.81828531283466	0.668419617026758	1.82708773835644
ENSMUSG00000033949	Trim36	1.27484071067308	-2.50859222014065	-1.1055073767749	-0.727095333747883	-1.9847879149315	-1.94780115247995	0.369357038482353
ENSMUSG00000033953	Ppp3r1	4.26458049182406	4.75063790937097	4.39641277437815	5.13701731097929	4.20310285859898	4.83647578949773	4.79604526924645
ENSMUSG00000033955	Tnks1bp1	1.01685926572416	1.05352357546496	-0.182216315534547	1.20448006085727	-0.324175037901124	0.310022460040843	1.30321729314017
ENSMUSG00000033960	Jcad	1.77442442985214	1.99429441528033	2.04762702768048	1.58413271248566	1.70796027241483	2.14403984157008	1.99250451668414
ENSMUSG00000033961	Zfp446	0.00301640515258846	-0.0809864441181041	-0.887622800222885	0.171432310975123	-0.51001322647035	-1.0670347811173	-0.935779340153006
ENSMUSG00000033964	Zbtb41	0.251885087650713	0.390186707045165	0.343960346857399	1.20602550826687	-0.0804951565084292	0.46284178845735	0.596147048756768
ENSMUSG00000033972	Zfp944	-0.0174112122186221	0.423458770589363	0.557047318212197	0.808872663012456	0.585936471931496	0.420786350662338	0.669986428244194
ENSMUSG00000033983	Coil	0.191498220674431	0.110329831786848	0.116712079645516	0.758588873251427	0.380943288371332	0.418306546462646	0.80088292389313
ENSMUSG00000033991	Skic3	0.695470073188359	0.637656612025002	0.328812342534367	1.15350639166424	0.103148463572694	0.467585205494228	0.879902555281639
ENSMUSG00000034006	Slc66a2	1.99493917659088	2.74490615203717	2.13708540949133	2.38744029867961	2.38446818296306	2.31648957260628	2.68064639525175
ENSMUSG00000034007	Scaper	-0.320124051137097	-0.277936237494582	0.337167588902689	0.598524331337549	0.24398950889004	-0.400099532322376	0.261320187454013
ENSMUSG00000034021	Pds5b	0.210983526258199	0.184051730565785	0.0425602944727988	1.73384802664847	-2.44905206693778	0.245391001264444	0.967327258365947
ENSMUSG00000034022	Cpsf1	1.79483795536395	2.54117010765505	2.3914254241455	2.99021154489239	2.92727601834395	2.42555651958462	2.82265673685917
ENSMUSG00000034024	Cct2	4.0385945603683	4.10556159165698	4.18413570024491	4.13036537407163	3.78235488225268	4.16444140900324	4.26095542775119
ENSMUSG00000034032	Rpap1	1.59891587811052	0.264992736865409	1.36395824574715	2.27850521347317	1.14017397115622	2.08339890647652	0.855537688336426
ENSMUSG00000034037	Fgd5	0.507610978186096	0.902133794890568	-0.0563201739979582	0.839953139676058	0.267031141081234	1.45819089215527	0.915012186976233
ENSMUSG00000034041	Lyl1	-2.00088319965169	-0.173535712628237	-0.546877553404188	1.3711439758658	0.273361914445153	0.118596279305987	-0.852159309792822
ENSMUSG00000034055	Phka1	3.63247727478606	4.04034987179747	2.79123708611385	4.40363366774684	2.71169642936275	4.04597601938691	4.72263891892548
ENSMUSG00000034064	Poglut1	1.78997249658325	1.34365114107959	1.65526114207409	2.29143028277975	1.70759060739006	1.27329148617602	2.14663795398605
ENSMUSG00000034066	Farp2	0.350286767984025	0.948355643250845	0.726090065491025	1.20784413644086	1.01739175375535	0.654401627030964	1.1663793124905
ENSMUSG00000034075	Zdhhc5	0.674869176520283	2.27021943988526	1.59638419000129	2.1760549554962	1.17914029689065	2.04206364085327	1.81855160416433
ENSMUSG00000034083	Ccdc174	0.76167674810126	1.19519513079	-0.442512464932329	1.00557676544463	-0.25659016272971	0.812428399257488	2.12008282012377
ENSMUSG00000034088	Hdlbp	4.14810134623903	4.40863673568763	3.85859316490471	4.35184829223456	4.18186378110839	4.38664487526705	4.71230902869209
ENSMUSG00000034101	Ctnnd1	0.461835505501186	0.931394110954344	0.923645146453068	0.0401700258052691	0.0547859762176485	0.245444549985595	0.326554605154454
ENSMUSG00000034105	Meak7	0.723872185227594	-0.50122628219299	0.106703421350731	1.14777167316957	-0.108101809046058	0.617207253477328	0.698456758866775
ENSMUSG00000034108	Ccs	2.43300348895111	2.70920768940387	3.39597256244678	2.96979443048523	2.99243001022002	2.97915064127721	3.37176653999312
ENSMUSG00000034109	Golim4	-0.395368791516148	-0.0832925428202682	-0.664148628278603	1.29959986526106	-0.91350969320211	0.673526574818444	-0.0140260354090778
ENSMUSG00000034110	Kctd7	-0.430333928688496	-0.5379099778694	-0.43459389641166	1.30933395542804	0.234593287140499	-0.354440358661053	-0.445969180168821
ENSMUSG00000034118	Tpst1	1.14078716144277	1.55859581597106	1.32245948586422	2.26535887798482	1.70610613554251	1.24872123292583	1.69466405086543
ENSMUSG00000034120	Srsf2	1.916551165833	2.3584677197307	1.84663772867805	2.73793007401279	2.43714063117276	2.58362257678056	3.21112514304933
ENSMUSG00000034121	Mks1	-0.928668419117693	-0.548043561881008	-0.652320738780474	0.949325750416251	-0.561428218854715	-0.656933347901054	-0.785745855372402
ENSMUSG00000034126	Pomt2	0.0242430738851185	0.374375152027789	-0.181360460954358	0.791670732028597	-0.0101881341438075	0.827862914390385	0.323820822822081
ENSMUSG00000034127	Tspan8	0.571634098770628	1.96624993454883	1.25865338907977	0.716234131321351	0.282474203902505	-0.094376454509982	1.0489573528965
ENSMUSG00000034135	Sik3	2.89564657777488	2.46364756517654	2.78665344130456	3.11235384438328	2.9465362422355	2.83504101208634	2.80057504347136
ENSMUSG00000034152	Exoc3	2.29947238749459	2.83787140801395	2.91062272895682	3.20952089777296	2.81039004295202	2.85937068563052	2.68112133258828
ENSMUSG00000034157	Cipc	3.40738674449641	3.4677180922081	3.63078124087123	3.52274076618434	3.55860989673367	3.76272427149219	3.61516778293962
ENSMUSG00000034158	Lrrc58	1.86156715352768	1.85771790316162	1.95754988676394	2.36078564490772	1.74869779841937	2.10958722693597	2.76301610709588
ENSMUSG00000034160	Ogt	3.81902863768537	3.98650550377064	3.4591797807964	4.44585612434383	3.43024177734175	4.00660071570854	4.28614749275278
ENSMUSG00000034161	Scx	1.99168926834793	2.07240700238835	1.98508067614397	1.97204375478295	2.24482192332009	1.35794549000996	1.22416316980235
ENSMUSG00000034163	Zfc3h1	0.646621665364526	-0.759446310013321	0.395718720072001	1.06592312024084	-0.478901006511015	0.439690151512253	0.893201427714171
ENSMUSG00000034164	Emid1	0.947115527531174	1.66855849415011	1.10495789144183	0.890150146055687	0.149626171887379	1.61178380204406	0.936691076309897
ENSMUSG00000034165	Ccnd3	2.13512012561915	3.1670257998692	2.19996470140685	4.02618948428767	2.1121176000033	3.05630814154076	3.3586757429815
ENSMUSG00000034168	Irf2bpl	2.10287477127916	2.74023032305446	1.8346145475494	3.38572009946888	2.45511570817367	2.50855440746218	3.17736755019705
ENSMUSG00000034175	Rhbdd3	3.08523223875774	3.09216328364495	3.23839510858697	2.81687429417787	2.57515861254023	2.92134111283835	2.92675948062834
ENSMUSG00000034187	Nsf	0.206694480002403	-1.63497494062016	-0.188614465042851	1.29952015634509	-0.594155728320931	-0.539299368010738	0.561128630755119
ENSMUSG00000034189	Hsdl1	2.3871366884416	2.48027804937146	2.59783219590915	2.90741948683271	2.82958169286134	2.63770784450072	2.93581688848623
ENSMUSG00000034190	Chmp7	-0.914869079707164	-1.29409108400554	0.0670342552231228	0.0973950503958889	-0.526100897562094	-0.522036751877744	0.577167276196911
ENSMUSG00000034192	Lsm3	1.68735367801454	2.90593001807362	2.6369521548821	3.14508737822727	2.75748201887192	3.26495701812604	3.15032668200891
ENSMUSG00000034194	R3hcc1	1.66799291739743	1.95614997837709	2.01443528177175	2.33434430304429	2.28437731946892	1.73006211012741	2.10258759041719
ENSMUSG00000034201	Gas2l1	0.922138464475956	1.02990797412774	0.237568612949037	2.21807901966057	0.140223716688041	1.54478606062177	2.94118295208472
ENSMUSG00000034203	Chchd4	1.23634443795476	1.94581255732496	2.45239248378591	2.20314476322589	1.83330949901519	2.34557776543027	2.47656573934478
ENSMUSG00000034205	Loxl2	-3.32192809488736	-0.536907012078145	-3.32192809488736	2.53134452705052	-3.32192809488736	-0.927899688976078	0.392966901531213
ENSMUSG00000034210	Efcab14	2.5021472613642	2.76935410109117	2.74106847787328	3.2662603294585	2.69892231501325	3.01456400442681	2.95852998011796
ENSMUSG00000034211	Mrps17	2.69372445991509	2.9604890983289	2.76086027537077	3.09692619677233	3.54180783390567	3.01918095589644	3.41464891114247
ENSMUSG00000034216	Vps18	0.86254184829563	1.63175992500675	1.06735992491508	2.04686259974207	1.64471278086529	1.86456850104519	1.37191510157523
ENSMUSG00000034218	Atm	-0.540874789863913	-2.23236892910088	-0.186148637802719	0.210973554915172	-2.21631705828287	-1.84584197620182	0.446402344996992
ENSMUSG00000034220	Gpc1	5.38332233375815	5.95360726807505	5.61404540367356	6.3470659203926	5.69804210408806	6.06492627574173	6.09881456963706
ENSMUSG00000034243	Golgb1	2.31237068038517	2.38370567469618	3.23706407264634	2.01202975218233	2.61903497262402	1.97302967230633	2.06201150182715
ENSMUSG00000034248	Slc25a37	1.15900521768881	0.871103190411936	0.79605030647932	1.808480197427	1.42898117264163	1.16505844693924	1.80042532400245
ENSMUSG00000034252	Senp6	3.0475275702549	2.97443716794965	3.22735355360945	2.69394520174868	2.80350252767854	2.65873681377241	3.47526053853952
ENSMUSG00000034254	Agpat1	1.99325516760674	2.03687393831494	3.21626176856169	1.33814026930262	1.42629481612743	2.02725067627238	1.76877758722109
ENSMUSG00000034255	Arhgap27	0.0485249748064104	0.938968487160867	-0.497298714532961	0.24556137666045	0.687436994486674	1.63887318162236	1.10860006038074
ENSMUSG00000034259	Exosc4	2.50388932645842	2.92666613127832	3.31826911228848	3.67700267484277	2.95806443060748	3.25948311267137	3.34493626910738
ENSMUSG00000034263	Ints14	1.82262614780442	1.95948863532039	1.7607391588802	2.70905568230828	1.99529528276648	2.26411542088669	2.21562517397253
ENSMUSG00000034265	Zdhhc14	-0.672018379037595	0.396376534765488	0.11203951072701	0.361247323320614	0.250075074269728	0.144075092670958	0.0320923774500144
ENSMUSG00000034269	Setd5	1.83377297700303	0.877835323332699	0.778904098977293	1.41625119682514	1.04521298795999	0.759520616912357	0.890472374952377
ENSMUSG00000034274	Thoc5	1.22478798440419	0.890129128627511	1.27543561926453	2.25287823555903	2.00813510041931	1.72721515818429	1.70998005273022
ENSMUSG00000034275	Igsf9b	-2.44555849491458	-2.92598787704206	-3.17471258513146	-2.34193205111847	-3.01239098769743	-2.85843118621379	-2.56060877602679
ENSMUSG00000034278	Dnajc17	0.831701351355545	0.567078102307335	-0.0148683055460415	1.33978958653838	0.963252893773868	0.341287849017087	1.05962523847305
ENSMUSG00000034290	Nek9	3.9527761858966	4.21542272461001	3.5084882353673	4.24630356788184	3.90948837654642	4.3466547779666	4.22987758620846
ENSMUSG00000034292	Traf3ip1	-0.220597383190069	-1.52051693751266	-0.227347441151452	-0.0618346730051149	-1.05243707018436	-0.231791109909318	-0.113456095588598
ENSMUSG00000034295	Fhod3	0.639948006983392	1.40698829203492	1.49708551650126	1.08434869265811	1.068041321285	1.29153696150183	2.39912241058757
ENSMUSG00000034297	Med13	0.551115329576545	-0.137843029837514	0.447810855465826	0.540586775607211	-0.303790689281869	0.237646924792474	1.14136085057968
ENSMUSG00000034300	Fam53c	1.43702261443797	2.10497969006931	1.72278075996466	2.43788846764722	1.81962772207665	2.35248538131047	1.27787289691553
ENSMUSG00000034312	Iqsec1	2.28518261656587	2.39646011057291	2.61925781568909	3.05802169152763	3.1576785503508	2.39132533195292	1.1273215975204
ENSMUSG00000034320	Slc26a2	-0.0537048209509361	0.0697255354886289	0.258576812253764	0.194039129631962	0.0746712066115307	-0.62537111725637	0.628314472220005
ENSMUSG00000034321	Exosc1	0.0459531360617915	-0.297042868102106	-0.491161670107434	0.258856569303192	-3.32192809488736	-0.164499501758943	-0.0813176236349758
ENSMUSG00000034327	Kctd9	1.52680900483233	1.15369640038574	0.572028158676241	0.495530419954835	0.725541368119576	1.18424601214971	1.21500134936436
ENSMUSG00000034330	Plcg2	-1.3089947713278	-2.03033632362914	-1.09211255804964	-0.724821270082776	-1.89408059925332	-2.75677939394759	-1.39095994458246
ENSMUSG00000034341	Wbp2	0.310763559267649	1.06401090241704	1.47598032142256	2.49953697380176	1.06164626279304	2.52000050504362	1.74025105075521
ENSMUSG00000034342	Cbl	0.375734538583156	0.652025676734755	-0.645683257120943	0.849604615394333	-0.23361346642176	-0.534439210897079	0.912709640664508
ENSMUSG00000034343	Ube2f	3.65828004484732	4.15788878161013	4.22845731745848	4.62115751080241	3.76400860767904	4.2228789654743	4.61422955282726
ENSMUSG00000034345	Gtf2h5	2.1870487536597	2.56701480431955	3.78106442921017	2.7958008124903	2.75175505872908	3.20943652109122	2.63768327168511
ENSMUSG00000034353	Ramp1	3.3558882164133	3.94870035638135	4.14001433205147	3.31194161183973	4.04167781073742	4.07013168077206	3.76267686654559
ENSMUSG00000034354	Mtmr3	1.96509088577601	2.21963413565796	0.747203479224629	3.00026038295603	1.321073766517	2.952757924703	2.78733382961863
ENSMUSG00000034371	Tkfc	-0.263073070579	-0.344236031678633	-0.774789246187502	0.222045308375064	-0.913170046620446	-0.473107884875417	-0.0226394710289784
ENSMUSG00000034377	Tulp4	3.3461796806745	3.06233882531944	3.5690751878081	3.41843703385963	3.50451094680469	3.60181035892901	3.66144805689133
ENSMUSG00000034390	Cmip	0.986482294554218	0.708656063319748	0.600514305752694	1.6947197606469	0.821611447240916	1.18161972863604	1.17120234301273
ENSMUSG00000034401	Spata6	2.5974343954001	0.0974543838256284	-1.63272288034311	-0.612933087517606	-1.67333840596273	0.190001624007837	0.967345705005032
ENSMUSG00000034403	Pja1	1.61005698892112	1.95342803363406	1.70151268415763	2.14868392894985	1.44126833412624	1.99626978247812	1.88893491372502
ENSMUSG00000034412	Tbc1d10a	-3.32192809488736	0.643824796389074	0.338166518018403	-2.07897200814931	0.640983638342168	1.03444886644781	0.839724223625846
ENSMUSG00000034413	Neurl1b	-1.15083017839928	-1.29904899256603	-1.08609995804591	-2.16698850084164	-0.738811019112388	-0.326988194414287	-1.87147958707388
ENSMUSG00000034422	Parp14	0.126785240857776	-1.53198605386276	-1.01722139717981	0.45619635689827	0.284659816766941	-1.99835626440476	-1.18300552618325
ENSMUSG00000034424	Gcsh	3.81585441173	4.2668136706011	4.59347078350459	4.41949338522822	4.3473227983435	4.46094571920911	4.38200509328824
ENSMUSG00000034429	Zfp707	0.363167712228927	-0.458495072597012	-0.242618258441457	0.47213836300384	-0.112136320493053	-0.688048219182932	-0.442977196696816
ENSMUSG00000034430	Zxdc	-0.674486937703371	0.0248033336206552	-0.650514691548026	-0.204377661387148	0.0407648087216479	-0.260786131397068	0.384975929737895
ENSMUSG00000034432	Cops8	0.0202241075506631	2.32853635015056	-0.382757947012713	-0.304620799010131	-0.812498270417785	-1.84552048311386	0.192988218214619
ENSMUSG00000034442	Trmt5	0.0649021609494884	0.622069160985942	1.69301495871927	1.3309696385685	0.608392929618954	1.13465729722932	0.762749355093847
ENSMUSG00000034445	Cyb561a3	1.72706481882655	1.63776881109429	1.1438276639729	2.03487456936879	1.37718262210507	0.981027707250458	1.72499726254513
ENSMUSG00000034449	Dhrs11	3.08691858798046	3.8446694635828	4.15119299114835	4.13188296488825	4.11839536094436	4.05650324154059	4.26195468567313
ENSMUSG00000034453	Polr3b	-0.301397447013678	-0.228114421484634	-0.0561011717902197	0.556055602937928	-0.521249727123684	0.459231201260488	0.657200041891677
ENSMUSG00000034457	Eda2r	-0.482758579079691	0.241109195590989	2.56152581460415	1.21014195168554	0.998888696911898	0.652164304854825	1.01494225045254
ENSMUSG00000034459	Ifit1	0.0656302112360809	-1.39567812473973	-1.55239329861995	0.309753615684841	-0.233411622451458	-1.1586129314642	0.340765058103984
ENSMUSG00000034460	Six4	0.907822852410001	1.15600627886694	1.02907047233221	1.27960144434185	0.624961808468593	1.15650340702909	1.15680884874274
ENSMUSG00000034462	Pkd2	-0.254929647160474	0.963814411900867	0.0611402349510381	1.38036374212291	0.108152402573764	0.82498856758227	0.958144074727975
ENSMUSG00000034463	Scara3	-0.501128268857407	0.106576130739244	0.135465261493733	2.41540065204545	0.51072195635732	-0.319059984580189	-0.105600509152918
ENSMUSG00000034472	Rasd2	4.83293187702399	2.93890414544205	4.16613945690881	3.51061449166766	4.55748238854196	3.26949551298617	3.41547285698098
ENSMUSG00000034473	Sec22a	1.35615057284243	1.00019547193512	0.981548011592485	1.70092660103943	1.90833564445389	0.449938472879956	1.20284584303816
ENSMUSG00000034480	Diaph2	-1.51097915958613	-1.45791830416482	-0.619308226052412	-1.22833411651931	-0.347136331225164	-1.45825918409914	0.400637384677339
ENSMUSG00000034484	Snx2	2.01944288206761	2.13432544099241	1.97874001617909	3.46601976833384	2.26830413191696	2.43205717364886	2.98070753914053
ENSMUSG00000034485	Uaca	4.19316245056884	4.4624931113013	4.70010081146776	4.32142566099531	4.78687070921935	4.61478704095588	4.31013970006182
ENSMUSG00000034487	Poglut3	-0.444103370316643	0.0324168610608599	0.000876892036685996	1.76506918994201	-0.11216126958094	0.292014856070738	0.528285251840857
ENSMUSG00000034488	Edil3	-0.466540310282593	-1.65952204493424	-0.954338963911593	-0.553265245326686	-1.54496085423371	-2.71003808763855	-0.0979356848476925
ENSMUSG00000034501	Pcnx4	-0.292526450863032	-0.19314804787936	-0.383006264593359	0.475164799813083	0.00738784792017295	-0.206109110203955	0.116472555522517
ENSMUSG00000034509	Mad2l1bp	2.21607299322181	3.6115955636121	3.40891561712621	3.35991594594717	3.41268114278285	4.30476663026865	4.93956191362359
ENSMUSG00000034518	Hmgxb4	1.79468368887123	-1.1401321991493	0.327857488699621	0.861754523841028	-3.32192809488736	-0.633273258322531	0.375128423766095
ENSMUSG00000034522	Zfp395	2.06393706606484	1.47624168880311	0.325925165832326	1.24246836639826	1.04883602115757	0.144896069093258	0.472552236395455
ENSMUSG00000034525	Ice1	0.88893062881408	1.18267958649067	0.54826102445945	1.28712413866053	0.86268625030058	0.777994048941321	1.1120188196976
